date,sku,category,price,cost,on_hand_beg,delivery_qty,sales_qty,markdown_qty,waste_qty,promo_flag,holiday_flag,weather_index
2025-01-07,ORCHID-POT,Plant,30.41,12.09,4,4,2,1,0,0,0,1.0
2025-01-07,ROSE-12,Bouquet,25.25,10.54,8,20,12,1,3,0,0,1.0
2025-01-07,TULIP-10,Bouquet,15.03,6.17,8,12,6,0,2,0,0,1.0
2025-01-08,LILY-5,Bouquet,20.02,8.03,4,7,5,1,0,0,0,1.0
2025-01-08,MIX-GREEN,Arrangement,34.92,15.05,3,6,4,0,1,0,0,1.0
2025-01-08,ORCHID-POT,Plant,30.19,11.95,5,3,6,0,0,0,0,1.0
2025-01-08,ROSE-12,Bouquet,24.9,10.54,9,19,14,0,4,0,0,1.0
2025-01-08,TULIP-10,Bouquet,15.03,6.2,7,10,7,0,2,0,0,1.0
2025-01-09,LILY-5,Bouquet,20.16,7.94,2,9,10,0,1,0,0,1.0
2025-01-09,MIX-GREEN,Arrangement,34.79,15.03,3,4,4,0,2,0,0,1.0
2025-01-09,ORCHID-POT,Plant,29.81,12.01,5,4,4,0,0,0,0,1.0
2025-01-09,ROSE-12,Bouquet,24.69,10.49,11,17,9,0,3,0,0,1.0
2025-01-09,TULIP-10,Bouquet,14.83,6.2,5,11,8,2,3,0,0,1.0
2025-01-10,LILY-5,Bouquet,19.62,7.97,3,8,8,0,2,0,0,1.0
2025-01-10,MIX-GREEN,Arrangement,35.25,15.05,4,5,4,0,1,0,0,1.0
2025-01-10,ORCHID-POT,Plant,30.53,12.0,3,4,4,0,0,0,0,1.0
2025-01-10,ROSE-12,Bouquet,25.35,10.51,9,16,12,1,4,0,0,1.0
2025-01-10,TULIP-10,Bouquet,14.75,6.21,7,12,6,0,3,0,0,1.0
2025-01-11,LILY-5,Bouquet,20.13,7.95,3,9,6,0,2,0,0,1.0
2025-01-11,MIX-GREEN,Arrangement,35.49,14.93,1,5,7,0,1,0,0,1.0
2025-01-11,ORCHID-POT,Plant,29.85,11.87,3,5,6,1,1,0,0,1.0
2025-01-11,ROSE-12,Bouquet,25.02,10.53,9,18,12,0,4,0,0,1.0
2025-01-11,TULIP-10,Bouquet,14.69,6.16,4,12,12,0,2,0,0,1.0
2025-01-12,LILY-5,Bouquet,20.04,8.01,4,9,3,0,2,0,0,1.0
2025-01-12,MIX-GREEN,Arrangement,34.62,15.03,2,6,2,0,2,0,0,1.0
2025-01-12,ORCHID-POT,Plant,30.05,12.04,6,4,8,3,0,0,0,1.0
2025-01-12,ROSE-12,Bouquet,24.6,10.44,11,19,13,0,3,0,0,1.0
2025-01-12,TULIP-10,Bouquet,15.07,6.2,5,11,8,1,3,0,0,1.0
2025-01-13,LILY-5,Bouquet,20.19,8.07,4,10,6,2,4,0,0,1.0
2025-01-13,MIX-GREEN,Arrangement,34.72,15.13,2,6,2,1,0,0,0,1.0
2025-01-13,ORCHID-POT,Plant,29.65,12.06,4,4,5,0,0,0,0,1.0
2025-01-13,ROSE-12,Bouquet,24.45,10.52,11,17,12,0,4,0,0,1.0
2025-01-13,TULIP-10,Bouquet,14.95,6.17,6,11,9,1,3,0,0,1.0
2025-01-14,LILY-5,Bouquet,19.87,8.03,4,8,4,2,2,0,0,1.0
2025-01-14,MIX-GREEN,Arrangement,34.45,14.99,2,4,5,1,4,0,0,1.0
2025-01-14,ORCHID-POT,Plant,30.13,12.03,5,2,3,1,0,0,0,1.0
2025-01-14,ROSE-12,Bouquet,24.88,10.47,6,16,10,3,6,0,0,1.0
2025-01-14,TULIP-10,Bouquet,14.83,6.19,6,13,12,1,4,0,0,1.0
2025-01-15,LILY-5,Bouquet,19.88,8.01,4,8,10,0,3,0,0,1.0
2025-01-15,MIX-GREEN,Arrangement,35.36,15.02,2,7,8,0,1,0,0,1.0
2025-01-15,ORCHID-POT,Plant,30.17,12.03,5,4,5,1,0,0,0,1.0
2025-01-15,ROSE-12,Bouquet,24.96,10.47,10,18,11,0,4,0,0,1.0
2025-01-15,TULIP-10,Bouquet,15.08,6.16,5,9,9,2,3,0,0,1.0
2025-01-16,LILY-5,Bouquet,19.76,8.06,6,9,7,0,1,0,0,1.0
2025-01-16,MIX-GREEN,Arrangement,35.0,15.19,2,7,3,0,1,0,0,1.0
2025-01-16,ORCHID-POT,Plant,30.03,12.03,5,6,7,0,0,0,0,1.0
2025-01-16,ROSE-12,Bouquet,24.87,10.43,9,18,8,0,2,0,0,1.0
2025-01-16,TULIP-10,Bouquet,15.06,6.18,5,10,8,0,3,0,0,1.0
2025-01-17,LILY-5,Bouquet,19.83,8.02,4,8,8,0,3,0,0,1.0
2025-01-17,MIX-GREEN,Arrangement,35.17,15.1,3,4,2,0,0,0,0,1.0
2025-01-17,ORCHID-POT,Plant,30.16,11.93,4,5,4,0,1,0,0,1.0
2025-01-17,ROSE-12,Bouquet,24.26,10.49,8,20,13,0,2,0,0,1.0
2025-01-17,TULIP-10,Bouquet,15.17,6.21,6,11,12,0,2,0,0,1.0
2025-01-18,LILY-5,Bouquet,19.38,8.03,3,9,3,1,2,0,0,1.0
2025-01-18,MIX-GREEN,Arrangement,34.77,14.97,2,7,1,1,1,0,0,1.0
2025-01-18,ORCHID-POT,Plant,30.3,11.91,3,3,2,1,0,0,0,1.0
2025-01-18,ROSE-12,Bouquet,24.91,10.53,8,18,9,0,4,0,0,1.0
2025-01-18,TULIP-10,Bouquet,14.77,6.23,6,11,6,0,2,0,0,1.0
2025-01-19,LILY-5,Bouquet,19.77,8.0,4,8,4,0,2,0,0,1.0
2025-01-19,MIX-GREEN,Arrangement,35.35,15.03,3,4,6,0,2,0,0,1.0
2025-01-19,ORCHID-POT,Plant,29.41,11.97,6,3,3,1,0,0,0,1.0
2025-01-19,ROSE-12,Bouquet,25.27,10.46,7,19,12,1,6,0,0,1.0
2025-01-19,TULIP-10,Bouquet,14.98,6.23,6,13,7,0,1,0,0,1.0
2025-01-20,LILY-5,Bouquet,19.75,8.02,4,9,7,1,2,0,0,1.0
2025-01-20,MIX-GREEN,Arrangement,34.79,15.04,4,5,8,0,2,0,0,1.0
2025-01-20,ORCHID-POT,Plant,29.68,12.09,5,3,2,0,0,0,0,1.0
2025-01-20,ROSE-12,Bouquet,25.21,10.44,9,18,15,1,5,0,0,1.0
2025-01-20,TULIP-10,Bouquet,15.1,6.18,6,10,10,1,3,0,0,1.0
2025-01-21,LILY-5,Bouquet,19.65,8.01,3,9,6,0,2,0,0,1.0
2025-01-21,MIX-GREEN,Arrangement,34.85,14.96,4,5,5,0,2,0,0,1.0
2025-01-21,ORCHID-POT,Plant,29.73,12.05,2,4,5,0,0,0,0,1.0
2025-01-21,ROSE-12,Bouquet,25.31,10.49,10,18,16,0,3,0,0,1.0
2025-01-21,TULIP-10,Bouquet,14.79,6.17,6,11,10,0,3,0,0,1.0
2025-01-22,LILY-5,Bouquet,20.31,8.0,4,9,7,0,3,0,0,1.0
2025-01-22,MIX-GREEN,Arrangement,34.98,15.01,3,5,3,0,1,0,0,1.0
2025-01-22,ORCHID-POT,Plant,29.64,12.06,4,5,6,0,0,0,0,1.0
2025-01-22,ROSE-12,Bouquet,24.82,10.52,10,16,10,0,4,0,0,1.0
2025-01-22,TULIP-10,Bouquet,14.87,6.21,9,13,9,0,3,0,0,1.0
2025-01-23,LILY-5,Bouquet,19.74,8.01,5,9,12,1,2,0,0,1.0
2025-01-23,MIX-GREEN,Arrangement,35.02,14.99,2,6,0,0,0,0,0,1.0
2025-01-23,ORCHID-POT,Plant,29.62,11.96,5,5,4,0,0,0,0,1.0
2025-01-23,ROSE-12,Bouquet,24.45,10.52,10,17,13,0,6,0,0,1.0
2025-01-23,TULIP-10,Bouquet,14.93,6.19,5,10,9,0,1,0,0,1.0
2025-01-24,LILY-5,Bouquet,19.63,8.07,3,8,6,1,2,0,0,1.0
2025-01-24,MIX-GREEN,Arrangement,34.73,15.1,3,5,4,0,2,0,0,1.0
2025-01-24,ORCHID-POT,Plant,29.72,12.04,5,5,3,0,1,0,0,1.0
2025-01-24,ROSE-12,Bouquet,24.77,10.52,7,17,12,2,3,0,0,1.0
2025-01-24,TULIP-10,Bouquet,15.29,6.2,5,12,8,0,1,0,0,1.0
2025-01-25,LILY-5,Bouquet,20.0,7.95,5,7,10,0,4,0,0,1.0
2025-01-25,MIX-GREEN,Arrangement,35.08,14.98,3,5,3,0,0,0,0,1.0
2025-01-25,ORCHID-POT,Plant,29.46,12.01,5,5,5,0,0,0,0,1.0
2025-01-25,ROSE-12,Bouquet,24.83,10.51,8,18,11,0,4,0,0,1.0
2025-01-25,TULIP-10,Bouquet,15.02,6.21,8,10,11,0,2,0,0,1.0
2025-01-26,LILY-5,Bouquet,19.79,8.04,2,8,7,1,3,0,0,1.0
2025-01-26,MIX-GREEN,Arrangement,35.31,14.95,1,2,5,0,0,0,0,1.0
2025-01-26,ORCHID-POT,Plant,29.63,11.96,4,3,2,0,0,0,0,1.0
2025-01-26,ROSE-12,Bouquet,24.92,10.58,8,19,10,1,5,0,0,1.0
2025-01-26,TULIP-10,Bouquet,14.9,6.22,6,10,12,0,3,0,0,1.0
2025-01-27,LILY-5,Bouquet,20.02,7.98,4,9,4,0,1,0,0,1.0
2025-01-27,MIX-GREEN,Arrangement,34.77,14.99,3,3,5,0,0,0,0,1.0
2025-01-27,ORCHID-POT,Plant,29.91,11.99,3,2,2,2,0,0,0,1.0
2025-01-27,ROSE-12,Bouquet,24.93,10.5,9,19,14,0,3,0,0,1.0
2025-01-27,TULIP-10,Bouquet,14.88,6.21,6,12,8,0,3,0,0,1.0
2025-01-28,LILY-5,Bouquet,20.09,8.1,5,8,4,0,2,0,0,1.0
2025-01-28,MIX-GREEN,Arrangement,35.07,15.01,3,4,3,1,0,0,0,1.0
2025-01-28,ORCHID-POT,Plant,29.96,12.04,3,4,3,1,0,0,0,1.0
2025-01-28,ROSE-12,Bouquet,24.88,10.41,7,17,13,0,3,0,0,1.0
2025-01-28,TULIP-10,Bouquet,15.11,6.18,6,9,9,1,0,0,0,1.0
2025-01-29,LILY-5,Bouquet,19.94,8.05,3,9,4,1,2,0,0,1.0
2025-01-29,MIX-GREEN,Arrangement,34.88,15.03,2,6,4,2,0,0,0,1.0
2025-01-29,ORCHID-POT,Plant,30.02,11.74,5,5,2,1,0,0,0,1.0
2025-01-29,ROSE-12,Bouquet,25.41,10.54,7,19,13,0,5,0,0,1.0
2025-01-29,TULIP-10,Bouquet,14.79,6.26,7,9,11,0,3,0,0,1.0
2025-01-30,LILY-5,Bouquet,20.14,7.92,4,9,6,0,2,0,0,1.0
2025-01-30,MIX-GREEN,Arrangement,34.33,15.11,3,5,5,0,2,0,0,1.0
2025-01-30,ORCHID-POT,Plant,30.06,11.83,3,4,8,0,1,0,0,1.0
2025-01-30,ROSE-12,Bouquet,25.38,10.55,10,18,12,0,4,0,0,1.0
2025-01-30,TULIP-10,Bouquet,15.06,6.2,6,10,7,1,2,0,0,1.0
2025-01-31,LILY-5,Bouquet,20.02,7.91,3,6,7,0,1,0,0,1.0
2025-01-31,MIX-GREEN,Arrangement,34.79,15.03,3,6,2,0,0,0,0,1.0
2025-01-31,ORCHID-POT,Plant,30.0,12.07,2,4,4,2,1,0,0,1.0
2025-01-31,ROSE-12,Bouquet,24.93,10.52,7,17,11,1,5,0,0,1.0
2025-01-31,TULIP-10,Bouquet,14.87,6.22,5,11,8,1,3,0,0,1.0
2025-02-01,LILY-5,Bouquet,19.93,7.98,4,9,5,0,1,0,0,1.0
2025-02-01,MIX-GREEN,Arrangement,35.06,14.86,3,5,6,0,3,0,0,1.0
2025-02-01,ORCHID-POT,Plant,29.76,12.04,5,3,6,0,0,0,0,1.0
2025-02-01,ROSE-12,Bouquet,24.79,10.59,8,19,14,0,3,0,0,1.0
2025-02-01,TULIP-10,Bouquet,14.79,6.24,7,10,10,0,1,0,0,1.0
2025-02-02,LILY-5,Bouquet,20.07,7.92,4,8,5,0,4,0,0,1.0
2025-02-02,MIX-GREEN,Arrangement,35.18,14.89,2,6,0,0,0,0,0,1.0
2025-02-02,ORCHID-POT,Plant,30.06,11.95,4,4,5,0,0,0,0,1.0
2025-02-02,ROSE-12,Bouquet,25.23,10.42,9,18,7,2,7,0,0,1.0
2025-02-02,TULIP-10,Bouquet,15.0,6.2,5,12,5,2,3,0,0,1.0
2025-02-03,LILY-5,Bouquet,20.07,8.02,4,8,6,1,1,0,0,1.0
2025-02-03,MIX-GREEN,Arrangement,35.1,14.89,3,5,5,0,0,0,0,1.0
2025-02-03,ORCHID-POT,Plant,29.96,12.05,4,4,3,2,0,0,0,1.0
2025-02-03,ROSE-12,Bouquet,24.86,10.53,9,16,15,1,4,0,0,1.0
2025-02-03,TULIP-10,Bouquet,15.32,6.18,5,11,10,0,3,0,0,1.0
2025-02-04,LILY-5,Bouquet,19.9,7.99,4,8,6,0,4,0,0,1.0
2025-02-04,MIX-GREEN,Arrangement,34.76,14.85,2,6,7,1,0,0,0,1.0
2025-02-04,ORCHID-POT,Plant,30.12,11.98,3,5,7,0,0,0,0,1.0
2025-02-04,ROSE-12,Bouquet,25.05,10.5,9,18,13,0,4,0,0,1.0
2025-02-04,TULIP-10,Bouquet,14.78,6.21,7,9,7,0,5,0,0,1.0
2025-02-05,LILY-5,Bouquet,20.21,8.02,4,9,5,0,3,0,0,1.0
2025-02-05,MIX-GREEN,Arrangement,34.96,15.02,2,4,1,0,1,0,0,1.0
2025-02-05,ORCHID-POT,Plant,29.66,11.98,3,4,4,0,0,0,0,1.0
2025-02-05,ROSE-12,Bouquet,25.29,10.52,10,16,10,1,2,0,0,1.0
2025-02-05,TULIP-10,Bouquet,15.08,6.23,4,9,8,0,2,0,0,1.0
2025-02-06,LILY-5,Bouquet,19.74,8.0,5,10,7,0,2,0,0,1.0
2025-02-06,MIX-GREEN,Arrangement,35.61,15.02,1,5,0,0,1,0,0,1.0
2025-02-06,ORCHID-POT,Plant,30.19,11.99,3,4,1,0,0,0,0,1.0
2025-02-06,ROSE-12,Bouquet,24.99,10.47,8,17,11,0,3,0,0,1.0
2025-02-06,TULIP-10,Bouquet,15.23,6.22,8,10,9,0,1,0,0,1.0
2025-02-07,LILY-5,Bouquet,20.02,7.98,6,9,5,0,3,0,0,1.0
2025-02-07,MIX-GREEN,Arrangement,34.98,15.03,4,5,3,0,0,0,0,1.0
2025-02-07,ORCHID-POT,Plant,29.79,12.0,4,6,3,0,0,0,0,1.0
2025-02-07,ROSE-12,Bouquet,25.14,10.48,7,18,9,0,4,0,0,1.0
2025-02-07,TULIP-10,Bouquet,15.06,6.19,6,11,8,0,3,0,0,1.0
2025-02-08,LILY-5,Bouquet,19.99,7.98,3,8,6,1,1,0,0,1.0
2025-02-08,MIX-GREEN,Arrangement,34.71,14.88,2,5,3,0,2,0,0,1.0
2025-02-08,ORCHID-POT,Plant,30.03,12.02,4,4,4,0,0,0,0,1.0
2025-02-08,ROSE-12,Bouquet,24.97,10.51,9,18,13,0,4,0,0,1.0
2025-02-08,TULIP-10,Bouquet,14.79,6.23,7,11,10,2,4,0,0,1.0
2025-02-09,LILY-5,Bouquet,19.7,7.98,2,9,5,0,1,0,0,1.0
2025-02-09,MIX-GREEN,Arrangement,35.19,15.14,3,7,1,0,2,0,0,1.0
2025-02-09,ORCHID-POT,Plant,29.21,11.98,3,4,7,0,1,0,0,1.0
2025-02-09,ROSE-12,Bouquet,25.04,10.45,9,19,13,0,4,0,0,1.0
2025-02-09,TULIP-10,Bouquet,14.92,6.17,6,12,7,0,2,0,0,1.0
2025-02-10,LILY-5,Bouquet,20.25,7.93,3,10,7,0,4,0,0,1.0
2025-02-10,MIX-GREEN,Arrangement,34.82,15.11,3,4,6,0,1,0,0,1.0
2025-02-10,ORCHID-POT,Plant,30.19,12.08,4,4,7,0,0,0,0,1.0
2025-02-10,ROSE-12,Bouquet,24.89,10.53,8,18,13,2,4,0,0,1.0
2025-02-10,TULIP-10,Bouquet,15.01,6.17,6,12,11,2,2,0,0,1.0
2025-02-11,LILY-5,Bouquet,40.28,8.07,4,10,4,0,3,0,1,1.0
2025-02-11,MIX-GREEN,Arrangement,69.66,14.97,2,5,4,0,1,0,1,1.0
2025-02-11,ORCHID-POT,Plant,60.58,11.98,4,5,3,1,0,0,1,1.0
2025-02-11,ROSE-12,Bouquet,49.48,10.58,9,17,13,0,5,0,1,1.0
2025-02-11,TULIP-10,Bouquet,30.06,6.22,5,12,12,0,1,0,1,1.0
2025-02-12,LILY-5,Bouquet,40.34,8.09,6,10,6,0,3,0,1,1.0
2025-02-12,MIX-GREEN,Arrangement,70.44,15.02,3,6,2,0,1,0,1,1.0
2025-02-12,ORCHID-POT,Plant,61.12,11.98,4,4,1,0,1,0,1,1.0
2025-02-12,ROSE-12,Bouquet,49.6,10.47,9,19,15,0,3,0,1,1.0
2025-02-12,TULIP-10,Bouquet,29.56,6.14,5,10,10,0,1,0,1,1.0
2025-02-13,LILY-5,Bouquet,39.58,7.99,4,9,7,1,2,0,1,1.0
2025-02-13,MIX-GREEN,Arrangement,70.44,15.09,3,5,3,0,0,0,1,1.0
2025-02-13,ORCHID-POT,Plant,60.28,12.04,3,3,5,0,1,0,1,1.0
2025-02-13,ROSE-12,Bouquet,50.04,10.5,9,18,10,0,2,0,1,1.0
2025-02-13,TULIP-10,Bouquet,29.64,6.17,5,10,10,1,3,0,1,1.0
2025-02-14,LILY-5,Bouquet,50.35,8.01,4,9,40,0,2,0,1,1.0
2025-02-14,MIX-GREEN,Arrangement,86.4,15.08,2,5,30,1,1,0,1,1.0
2025-02-14,ORCHID-POT,Plant,75.85,12.03,7,3,30,0,0,0,1,1.0
2025-02-14,ROSE-12,Bouquet,64.25,10.51,8,18,50,0,4,0,1,1.0
2025-02-14,TULIP-10,Bouquet,37.6,6.18,4,11,80,0,2,0,1,1.0
2025-02-15,LILY-5,Bouquet,20.11,8.03,2,8,4,2,2,0,0,1.0
2025-02-15,MIX-GREEN,Arrangement,34.82,14.77,4,6,4,1,2,0,0,1.0
2025-02-15,ORCHID-POT,Plant,29.45,12.02,5,3,4,1,0,0,0,1.0
2025-02-15,ROSE-12,Bouquet,24.84,10.63,8,20,16,2,4,0,0,1.0
2025-02-15,TULIP-10,Bouquet,14.83,6.15,7,11,10,0,0,0,0,1.0
2025-02-16,LILY-5,Bouquet,19.7,7.99,5,8,7,1,0,0,0,1.0
2025-02-16,MIX-GREEN,Arrangement,35.59,15.0,3,4,5,0,2,0,0,1.0
2025-02-16,ORCHID-POT,Plant,30.07,11.97,4,5,6,1,0,0,0,1.0
2025-02-16,ROSE-12,Bouquet,25.08,10.55,9,18,13,0,3,0,0,1.0
2025-02-16,TULIP-10,Bouquet,14.94,6.21,7,10,10,0,2,0,0,1.0
2025-02-17,LILY-5,Bouquet,19.96,8.01,4,10,7,0,2,0,0,1.0
2025-02-17,MIX-GREEN,Arrangement,35.33,15.06,2,5,0,0,0,0,0,1.0
2025-02-17,ORCHID-POT,Plant,29.98,12.0,4,5,8,0,0,0,0,1.0
2025-02-17,ROSE-12,Bouquet,25.12,10.67,11,19,15,0,2,0,0,1.0
2025-02-17,TULIP-10,Bouquet,14.96,6.2,6,11,9,0,3,0,0,1.0
2025-02-18,LILY-5,Bouquet,19.92,8.01,5,11,3,0,2,0,0,1.0
2025-02-18,MIX-GREEN,Arrangement,34.5,14.87,4,3,6,0,2,0,0,1.0
2025-02-18,ORCHID-POT,Plant,29.4,11.97,4,3,3,1,0,0,0,1.0
2025-02-18,ROSE-12,Bouquet,24.92,10.56,9,18,13,0,4,0,0,1.0
2025-02-18,TULIP-10,Bouquet,15.0,6.16,7,13,6,1,2,0,0,1.0
2025-02-19,LILY-5,Bouquet,19.73,7.91,5,11,10,1,2,0,0,1.0
2025-02-19,MIX-GREEN,Arrangement,34.98,15.0,3,6,1,0,1,0,0,1.0
2025-02-19,ORCHID-POT,Plant,30.01,12.08,3,3,4,0,0,0,0,1.0
2025-02-19,ROSE-12,Bouquet,24.45,10.5,9,17,8,0,3,0,0,1.0
2025-02-19,TULIP-10,Bouquet,14.85,6.19,6,10,9,0,3,0,0,1.0
2025-02-20,LILY-5,Bouquet,20.07,7.93,4,8,5,0,4,0,0,1.0
2025-02-20,MIX-GREEN,Arrangement,35.13,15.03,6,6,6,0,3,0,0,1.0
2025-02-20,ORCHID-POT,Plant,29.64,12.04,2,4,3,0,0,0,0,1.0
2025-02-20,ROSE-12,Bouquet,25.03,10.41,10,18,14,0,3,0,0,1.0
2025-02-20,TULIP-10,Bouquet,15.14,6.24,5,12,7,0,1,0,0,1.0
2025-02-21,LILY-5,Bouquet,20.15,8.03,4,7,5,0,2,0,0,1.0
2025-02-21,MIX-GREEN,Arrangement,34.96,15.08,6,5,3,0,1,0,0,1.0
2025-02-21,ORCHID-POT,Plant,29.85,12.04,3,3,5,1,0,0,0,1.0
2025-02-21,ROSE-12,Bouquet,24.83,10.53,8,18,13,1,3,0,0,1.0
2025-02-21,TULIP-10,Bouquet,15.06,6.22,6,10,10,2,2,0,0,1.0
2025-02-22,LILY-5,Bouquet,20.03,8.03,3,8,7,0,0,0,0,1.0
2025-02-22,MIX-GREEN,Arrangement,35.21,14.86,4,5,5,1,1,0,0,1.0
2025-02-22,ORCHID-POT,Plant,30.03,11.91,3,4,2,1,0,0,0,1.0
2025-02-22,ROSE-12,Bouquet,25.19,10.46,10,18,13,0,5,0,0,1.0
2025-02-22,TULIP-10,Bouquet,15.0,6.2,5,11,12,0,3,0,0,1.0
2025-02-23,LILY-5,Bouquet,20.15,8.02,2,8,3,0,3,0,0,1.0
2025-02-23,MIX-GREEN,Arrangement,35.29,15.02,3,6,5,0,1,0,0,1.0
2025-02-23,ORCHID-POT,Plant,29.75,12.07,2,4,5,0,0,0,0,1.0
2025-02-23,ROSE-12,Bouquet,24.54,10.56,11,18,15,0,3,0,0,1.0
2025-02-23,TULIP-10,Bouquet,15.22,6.17,4,10,10,2,2,0,0,1.0
2025-02-24,LILY-5,Bouquet,20.04,8.01,3,9,6,0,0,0,0,1.0
2025-02-24,MIX-GREEN,Arrangement,34.39,14.94,3,7,5,0,2,0,0,1.0
2025-02-24,ORCHID-POT,Plant,29.78,11.99,3,4,3,0,0,0,0,1.0
2025-02-24,ROSE-12,Bouquet,25.18,10.52,7,17,11,0,5,0,0,1.0
2025-02-24,TULIP-10,Bouquet,14.95,6.09,8,12,6,0,0,0,0,1.0
2025-02-25,LILY-5,Bouquet,19.89,8.1,3,9,9,1,1,0,0,1.0
2025-02-25,MIX-GREEN,Arrangement,35.48,15.04,3,5,5,0,0,0,0,1.0
2025-02-25,ORCHID-POT,Plant,29.68,11.96,4,3,2,0,1,0,0,1.0
2025-02-25,ROSE-12,Bouquet,24.79,10.6,10,19,13,0,4,0,0,1.0
2025-02-25,TULIP-10,Bouquet,15.02,6.19,6,10,11,1,3,0,0,1.0
2025-02-26,LILY-5,Bouquet,20.07,8.01,3,10,8,2,2,0,0,1.0
2025-02-26,MIX-GREEN,Arrangement,35.16,14.96,3,4,2,0,1,0,0,1.0
2025-02-26,ORCHID-POT,Plant,30.26,12.1,4,4,0,0,0,0,0,1.0
2025-02-26,ROSE-12,Bouquet,25.04,10.49,10,19,13,1,4,0,0,1.0
2025-02-26,TULIP-10,Bouquet,15.06,6.2,5,11,7,1,2,0,0,1.0
2025-02-27,LILY-5,Bouquet,19.94,8.05,6,11,7,2,2,0,0,1.0
2025-02-27,MIX-GREEN,Arrangement,35.01,15.04,2,5,6,1,1,0,0,1.0
2025-02-27,ORCHID-POT,Plant,30.02,12.0,4,4,6,1,3,0,0,1.0
2025-02-27,ROSE-12,Bouquet,25.04,10.56,8,20,15,2,6,0,0,1.0
2025-02-27,TULIP-10,Bouquet,15.11,6.28,5,9,11,1,0,0,0,1.0
2025-02-28,LILY-5,Bouquet,20.1,8.01,3,7,9,1,2,0,0,1.0
2025-02-28,MIX-GREEN,Arrangement,35.01,15.01,2,4,7,0,1,0,0,1.0
2025-02-28,ORCHID-POT,Plant,29.75,12.01,4,5,7,0,1,0,0,1.0
2025-02-28,ROSE-12,Bouquet,25.01,10.57,8,16,12,0,4,0,0,1.0
2025-02-28,TULIP-10,Bouquet,14.99,6.18,7,12,6,0,2,0,0,1.0
2025-03-01,LILY-5,Bouquet,20.03,7.99,3,10,11,0,0,0,0,1.0
2025-03-01,MIX-GREEN,Arrangement,35.76,14.88,2,7,4,2,0,0,0,1.0
2025-03-01,ORCHID-POT,Plant,29.83,11.93,4,5,6,0,2,0,0,1.0
2025-03-01,ROSE-12,Bouquet,25.1,10.47,10,18,11,1,4,0,0,1.0
2025-03-01,TULIP-10,Bouquet,15.15,6.2,6,12,11,0,1,0,0,1.0
2025-03-02,LILY-5,Bouquet,20.01,8.07,4,10,1,0,2,0,0,1.0
2025-03-02,MIX-GREEN,Arrangement,35.81,15.04,2,5,3,0,0,0,0,1.0
2025-03-02,ORCHID-POT,Plant,29.88,11.95,3,3,4,0,0,0,0,1.0
2025-03-02,ROSE-12,Bouquet,25.07,10.46,8,17,13,0,3,0,0,1.0
2025-03-02,TULIP-10,Bouquet,14.87,6.24,7,11,11,0,1,0,0,1.0
2025-03-03,LILY-5,Bouquet,19.92,8.05,5,9,4,0,2,0,0,1.0
2025-03-03,MIX-GREEN,Arrangement,35.08,15.0,2,3,5,0,2,0,0,1.0
2025-03-03,ORCHID-POT,Plant,30.24,11.97,3,4,6,0,0,0,0,1.0
2025-03-03,ROSE-12,Bouquet,25.07,10.56,8,18,17,0,5,0,0,1.0
2025-03-03,TULIP-10,Bouquet,15.18,6.17,5,12,10,0,2,0,0,1.0
2025-03-04,LILY-5,Bouquet,19.97,8.02,4,11,5,0,3,0,0,1.0
2025-03-04,MIX-GREEN,Arrangement,34.87,15.17,3,5,1,0,0,0,0,1.0
2025-03-04,ORCHID-POT,Plant,30.8,12.01,6,3,8,0,0,0,0,1.0
2025-03-04,ROSE-12,Bouquet,25.09,10.46,10,16,13,0,4,0,0,1.0
2025-03-04,TULIP-10,Bouquet,14.88,6.21,7,12,9,0,2,0,0,1.0
2025-03-05,LILY-5,Bouquet,19.85,7.98,5,8,3,0,2,0,0,1.0
2025-03-05,MIX-GREEN,Arrangement,34.66,14.9,3,6,2,1,1,0,0,1.0
2025-03-05,ORCHID-POT,Plant,30.27,12.04,5,5,5,0,1,0,0,1.0
2025-03-05,ROSE-12,Bouquet,24.9,10.56,9,16,13,0,5,0,0,1.0
2025-03-05,TULIP-10,Bouquet,15.01,6.19,8,12,5,0,1,0,0,1.0
2025-03-06,LILY-5,Bouquet,19.98,7.98,4,10,7,0,0,0,0,1.0
2025-03-06,MIX-GREEN,Arrangement,35.25,14.93,3,6,1,0,0,0,0,1.0
2025-03-06,ORCHID-POT,Plant,29.74,11.99,4,2,7,0,0,0,0,1.0
2025-03-06,ROSE-12,Bouquet,24.72,10.47,11,17,12,1,5,0,0,1.0
2025-03-06,TULIP-10,Bouquet,15.02,6.17,5,10,8,0,3,0,0,1.0
2025-03-07,LILY-5,Bouquet,20.11,8.08,6,10,8,0,1,0,0,1.0
2025-03-07,MIX-GREEN,Arrangement,35.11,15.03,3,5,5,0,0,0,0,1.0
2025-03-07,ORCHID-POT,Plant,29.75,12.03,3,1,7,0,0,0,0,1.0
2025-03-07,ROSE-12,Bouquet,25.16,10.55,8,18,12,0,4,0,0,1.0
2025-03-07,TULIP-10,Bouquet,14.88,6.22,4,12,9,0,2,0,0,1.0
2025-03-08,LILY-5,Bouquet,19.89,7.98,5,9,5,0,3,0,0,1.0
2025-03-08,MIX-GREEN,Arrangement,34.66,15.02,2,5,5,3,1,0,0,1.0
2025-03-08,ORCHID-POT,Plant,30.38,11.98,4,4,7,1,1,0,0,1.0
