date,sku,category,price,cost,on_hand_beg,delivery_qty,sales_qty,markdown_qty,waste_qty,promo_flag,holiday_flag,weather_index
2025-03-31,LILY-5,Bouquet,19.99,8.0,6,7,8,0,1,0,0,0.908
2025-03-31,ORCHID-POT,Plant,29.99,12.0,5,3,4,0,0,0,0,0.983
2025-03-31,MIX-GREEN,Arrangement,34.99,15.0,5,5,5,0,1,0,0,1.083
2025-04-01,ROSE-12,Bouquet,24.99,10.5,8,0,8,0,0,0,0,0.955
2025-04-01,TULIP-10,Bouquet,14.99,6.2,10,8,5,3,3,0,0,0.956
2025-04-01,LILY-5,Bouquet,19.99,8.0,4,9,10,0,1,0,0,0.909
2025-04-01,ORCHID-POT,Plant,29.99,12.0,4,4,7,0,0,0,0,0.98
2025-04-01,MIX-GREEN,Arrangement,34.99,15.0,4,5,2,1,1,0,0,0.927
2025-04-02,ROSE-12,Bouquet,24.99,10.5,0,28,18,0,3,0,0,0.969
2025-04-02,TULIP-10,Bouquet,14.99,6.2,7,14,11,0,3,0,0,1.08
2025-04-02,LILY-5,Bouquet,19.99,8.0,2,13,6,2,2,0,0,1.018
2025-04-02,ORCHID-POT,Plant,29.99,12.0,1,8,5,0,0,0,0,1.061
2025-04-02,MIX-GREEN,Arrangement,34.99,15.0,5,5,3,1,1,0,0,1.082
2025-04-03,ROSE-12,Bouquet,24.99,10.5,7,20,10,3,4,0,0,0.942
2025-04-03,TULIP-10,Bouquet,14.99,6.2,7,11,6,2,3,0,0,0.914
2025-04-03,LILY-5,Bouquet,19.99,8.0,5,9,10,0,1,0,0,0.997
2025-04-03,ORCHID-POT,Plant,29.99,12.0,4,5,5,0,0,0,0,1.032
2025-04-03,MIX-GREEN,Arrangement,34.99,15.0,5,4,2,1,1,0,0,0.901
2025-04-04,ROSE-12,Bouquet,24.99,10.5,10,20,21,0,3,0,0,1.031
2025-04-04,TULIP-10,Bouquet,14.99,6.2,7,14,8,3,3,0,0,1.074
2025-04-04,LILY-5,Bouquet,19.99,8.0,3,12,5,2,2,0,0,1.037
2025-04-04,ORCHID-POT,Plant,29.99,12.0,4,4,4,0,0,0,0,0.996
2025-04-04,MIX-GREEN,Arrangement,34.99,15.0,5,0,5,0,0,0,0,1.063
2025-04-05,ROSE-12,Bouquet,24.99,10.5,6,25,16,0,5,0,0,0.947
2025-04-05,TULIP-10,Bouquet,14.99,6.2,7,16,9,3,3,0,0,1.043
2025-04-05,LILY-5,Bouquet,19.99,8.0,6,0,6,0,0,0,0,0.982
2025-04-05,ORCHID-POT,Plant,29.99,12.0,4,5,4,0,0,0,0,0.925
2025-04-05,MIX-GREEN,Arrangement,34.99,15.0,0,11,4,1,1,0,0,0.96
2025-04-06,ROSE-12,Bouquet,24.99,10.5,10,25,12,5,6,0,0,1.061
2025-04-06,TULIP-10,Bouquet,14.99,6.2,8,14,12,0,3,0,0,0.993
2025-04-06,LILY-5,Bouquet,19.99,8.0,0,17,9,0,2,0,0,1.001
2025-04-06,ORCHID-POT,Plant,29.99,12.0,5,5,6,0,0,0,0,1.039
2025-04-06,MIX-GREEN,Arrangement,34.99,15.0,5,6,8,0,1,0,0,1.019
2025-04-07,ROSE-12,Bouquet,24.99,10.5,12,16,11,0,5,0,0,0.988
2025-04-07,TULIP-10,Bouquet,14.99,6.2,7,11,12,0,2,0,0,0.944
2025-04-07,LILY-5,Bouquet,19.99,8.0,6,8,10,0,1,0,0,0.993
2025-04-07,ORCHID-POT,Plant,29.99,12.0,4,4,4,0,0,0,0,0.995
2025-04-07,MIX-GREEN,Arrangement,34.99,15.0,2,8,4,1,1,0,0,1.026
2025-04-08,ROSE-12,Bouquet,24.99,10.5,12,18,11,4,5,0,0,1.026
2025-04-08,TULIP-10,Bouquet,14.99,6.2,4,16,14,0,2,0,0,1.019
2025-04-08,LILY-5,Bouquet,19.99,8.0,3,16,5,3,3,1,0,1.043
2025-04-08,ORCHID-POT,Plant,29.99,12.0,4,4,2,1,0,0,0,0.964
2025-04-08,MIX-GREEN,Arrangement,34.99,15.0,4,5,8,0,0,0,0,0.963
2025-04-09,ROSE-12,Bouquet,24.99,10.5,10,17,11,0,5,0,0,0.932
2025-04-09,TULIP-10,Bouquet,14.99,6.2,4,14,6,2,3,0,0,0.938
2025-04-09,LILY-5,Bouquet,19.99,8.0,8,9,7,0,3,1,0,0.934
2025-04-09,ORCHID-POT,Plant,29.99,12.0,5,4,5,0,0,0,0,1.055
2025-04-09,MIX-GREEN,Arrangement,34.99,15.0,1,8,8,0,0,0,0,0.939
2025-04-10,ROSE-12,Bouquet,24.99,10.5,11,18,14,0,5,0,0,1.022
2025-04-10,TULIP-10,Bouquet,14.99,6.2,7,10,3,3,3,0,0,0.905
2025-04-10,LILY-5,Bouquet,19.99,8.0,7,10,8,0,2,1,0,0.94
2025-04-10,ORCHID-POT,Plant,29.99,12.0,4,4,4,0,0,0,0,0.946
2025-04-10,MIX-GREEN,Arrangement,34.99,15.0,1,8,5,0,1,0,0,0.924
2025-04-11,ROSE-12,Bouquet,24.99,10.5,10,17,11,0,5,0,0,0.932
2025-04-11,TULIP-10,Bouquet,14.99,6.2,8,11,11,0,2,0,0,1.003
2025-04-11,LILY-5,Bouquet,19.99,8.0,7,12,9,0,3,1,0,1.043
2025-04-11,ORCHID-POT,Plant,29.99,12.0,4,0,4,0,0,0,0,1.052
2025-04-11,MIX-GREEN,Arrangement,34.99,15.0,3,7,6,0,1,0,0,1.023
2025-04-12,ROSE-12,Bouquet,24.99,10.5,11,24,25,0,3,0,0,1.051
2025-04-12,TULIP-10,Bouquet,14.99,6.2,6,17,14,0,3,0,0,1.02
2025-04-12,LILY-5,Bouquet,19.99,8.0,7,14,9,0,3,1,0,1.025
2025-04-12,ORCHID-POT,Plant,29.99,12.0,0,10,2,2,0,0,0,1.011
2025-04-12,MIX-GREEN,Arrangement,34.99,15.0,3,0,3,0,0,0,0,1.095
2025-04-13,ROSE-12,Bouquet,24.99,10.5,7,24,20,0,3,0,0,0.945
2025-04-13,TULIP-10,Bouquet,14.99,6.2,6,15,17,0,1,0,0,0.964
2025-04-13,LILY-5,Bouquet,19.99,8.0,9,13,11,0,3,1,0,1.079
2025-04-13,ORCHID-POT,Plant,29.99,12.0,6,0,3,0,0,0,0,1.032
2025-04-13,MIX-GREEN,Arrangement,34.99,15.0,0,11,6,0,1,0,0,0.965
2025-04-14,ROSE-12,Bouquet,24.99,10.5,8,22,13,0,5,0,0,1.047
2025-04-14,TULIP-10,Bouquet,14.99,6.2,3,0,3,0,0,0,0,0.966
2025-04-14,LILY-5,Bouquet,19.99,8.0,8,10,5,3,3,1,0,1.001
2025-04-14,ORCHID-POT,Plant,29.99,12.0,3,5,5,0,0,0,0,0.905
2025-04-14,MIX-GREEN,Arrangement,34.99,15.0,4,6,6,0,1,0,0,1.076
2025-04-15,ROSE-12,Bouquet,24.99,10.5,12,17,10,4,5,0,0,0.992
2025-04-15,TULIP-10,Bouquet,14.99,6.2,0,21,5,3,4,0,0,1.086
2025-04-15,LILY-5,Bouquet,19.99,8.0,7,7,6,0,2,0,0,0.949
2025-04-15,ORCHID-POT,Plant,29.99,12.0,3,5,2,1,0,0,0,0.92
2025-04-15,MIX-GREEN,Arrangement,34.99,15.0,3,6,1,2,1,0,0,0.988
2025-04-16,ROSE-12,Bouquet,24.99,10.5,10,17,13,0,4,0,0,0.947
2025-04-16,TULIP-10,Bouquet,14.99,6.2,9,11,7,3,3,0,0,1.025
2025-04-16,LILY-5,Bouquet,19.99,8.0,6,9,5,2,2,0,0,1.031
2025-04-16,ORCHID-POT,Plant,29.99,12.0,5,4,6,0,0,0,0,1.061
2025-04-16,MIX-GREEN,Arrangement,34.99,15.0,5,4,3,1,1,0,0,0.931
2025-04-17,ROSE-12,Bouquet,24.99,10.5,10,21,21,0,3,0,0,1.083
2025-04-17,TULIP-10,Bouquet,14.99,6.2,7,12,11,0,2,0,0,1.015
2025-04-17,LILY-5,Bouquet,19.99,8.0,6,8,8,0,2,0,0,0.966
2025-04-17,ORCHID-POT,Plant,29.99,12.0,3,6,2,1,0,0,0,1.023
2025-04-17,MIX-GREEN,Arrangement,34.99,15.0,4,7,4,1,1,0,0,1.1
2025-04-18,ROSE-12,Bouquet,24.99,10.5,7,0,7,0,0,0,0,1.028
2025-04-18,TULIP-10,Bouquet,14.99,6.2,6,15,9,0,4,0,0,1.084
2025-04-18,LILY-5,Bouquet,19.99,8.0,4,11,4,2,2,0,0,1.027
2025-04-18,ORCHID-POT,Plant,29.99,12.0,6,2,4,0,0,0,0,0.988
2025-04-18,MIX-GREEN,Arrangement,34.99,15.0,5,5,5,0,1,0,0,1.055
2025-04-19,ROSE-12,Bouquet,24.99,10.5,0,34,14,0,6,0,0,1.016
2025-04-19,TULIP-10,Bouquet,14.99,6.2,8,15,13,0,3,0,0,1.05
2025-04-19,LILY-5,Bouquet,19.99,8.0,7,10,12,0,1,0,0,1.051
2025-04-19,ORCHID-POT,Plant,29.99,12.0,4,6,5,0,0,0,0,0.986
2025-04-19,MIX-GREEN,Arrangement,34.99,15.0,4,7,7,0,1,0,0,1.03
2025-04-20,ROSE-12,Bouquet,24.99,10.5,14,17,19,0,4,0,0,0.948
2025-04-20,TULIP-10,Bouquet,14.99,6.2,7,15,17,0,2,0,0,0.991
2025-04-20,LILY-5,Bouquet,19.99,8.0,4,14,8,0,3,0,0,1.096
2025-04-20,ORCHID-POT,Plant,29.99,12.0,5,4,4,0,0,0,0,0.929
2025-04-20,MIX-GREEN,Arrangement,34.99,15.0,3,8,5,0,1,0,0,0.954
2025-04-21,ROSE-12,Bouquet,24.99,10.5,8,19,12,0,5,0,0,0.93
2025-04-21,TULIP-10,Bouquet,14.99,6.2,3,17,11,0,3,0,0,1.057
2025-04-21,LILY-5,Bouquet,19.99,8.0,7,8,7,0,2,0,0,1.032
2025-04-21,ORCHID-POT,Plant,29.99,12.0,5,4,7,0,0,0,0,1.064
2025-04-21,MIX-GREEN,Arrangement,34.99,15.0,5,5,5,0,1,0,0,1.05
2025-04-22,ROSE-12,Bouquet,24.99,10.5,10,20,9,4,5,0,0,1.037
2025-04-22,TULIP-10,Bouquet,14.99,6.2,6,11,8,0,3,0,0,0.911
2025-04-22,LILY-5,Bouquet,19.99,8.0,6,7,5,2,2,0,0,0.926
2025-04-22,ORCHID-POT,Plant,29.99,12.0,2,6,6,0,0,0,0,0.973
2025-04-22,MIX-GREEN,Arrangement,34.99,15.0,4,7,5,0,1,1,0,0.947
2025-04-23,ROSE-12,Bouquet,24.99,10.5,12,15,13,0,4,0,0,0.934
2025-04-23,TULIP-10,Bouquet,14.99,6.2,6,15,9,0,4,0,0,1.075
2025-04-23,LILY-5,Bouquet,19.99,8.0,4,11,7,0,2,0,0,1.057
2025-04-23,ORCHID-POT,Plant,29.99,12.0,2,6,4,0,0,0,0,0.929
2025-04-23,MIX-GREEN,Arrangement,34.99,15.0,5,8,10,0,1,1,0,1.083
2025-04-24,ROSE-12,Bouquet,24.99,10.5,10,18,15,0,4,0,0,0.974
2025-04-24,TULIP-10,Bouquet,14.99,6.2,8,11,8,0,3,0,0,1.01
2025-04-24,LILY-5,Bouquet,19.99,8.0,6,9,6,0,2,0,0,1.076
2025-04-24,ORCHID-POT,Plant,29.99,12.0,4,5,3,1,0,0,0,1.087
2025-04-24,MIX-GREEN,Arrangement,34.99,15.0,2,9,3,2,1,1,0,0.93
2025-04-25,ROSE-12,Bouquet,24.99,10.5,9,23,19,0,4,0,0,1.096
2025-04-25,TULIP-10,Bouquet,14.99,6.2,8,11,10,0,3,0,0,0.965
2025-04-25,LILY-5,Bouquet,19.99,8.0,7,8,10,0,1,0,0,1.027
2025-04-25,ORCHID-POT,Plant,29.99,12.0,5,3,3,1,0,0,0,0.986
2025-04-25,MIX-GREEN,Arrangement,34.99,15.0,5,7,5,0,2,1,0,1.025
2025-04-26,ROSE-12,Bouquet,24.99,10.5,9,25,18,0,5,0,0,1.028
2025-04-26,TULIP-10,Bouquet,14.99,6.2,6,17,14,0,3,0,0,1.047
2025-04-26,LILY-5,Bouquet,19.99,8.0,4,12,5,2,2,0,0,0.984
2025-04-26,ORCHID-POT,Plant,29.99,12.0,4,5,6,0,0,0,0,0.91
2025-04-26,MIX-GREEN,Arrangement,34.99,15.0,5,8,7,0,1,1,0,0.916
2025-04-27,ROSE-12,Bouquet,24.99,10.5,11,24,12,5,6,0,0,1.06
2025-04-27,TULIP-10,Bouquet,14.99,6.2,6,14,14,0,2,0,0,0.903
2025-04-27,LILY-5,Bouquet,19.99,8.0,7,10,6,2,2,0,0,1.051
2025-04-27,ORCHID-POT,Plant,29.99,12.0,3,6,7,0,0,0,0,0.939
2025-04-27,MIX-GREEN,Arrangement,34.99,15.0,5,10,4,2,2,1,0,1.08
2025-04-28,ROSE-12,Bouquet,24.99,10.5,12,17,13,0,5,0,0,1.007
2025-04-28,TULIP-10,Bouquet,14.99,6.2,4,14,10,0,2,0,0,0.912
2025-04-28,LILY-5,Bouquet,19.99,8.0,7,6,8,0,1,0,0,0.913
2025-04-28,ORCHID-POT,Plant,29.99,12.0,2,7,8,0,0,0,0,1.036
2025-04-28,MIX-GREEN,Arrangement,34.99,15.0,7,6,6,0,2,1,0,1.079
2025-04-29,ROSE-12,Bouquet,24.99,10.5,11,19,18,0,4,0,0,1.052
2025-04-29,TULIP-10,Bouquet,14.99,6.2,6,12,8,0,3,0,0,0.929
2025-04-29,LILY-5,Bouquet,19.99,8.0,4,11,7,0,2,0,0,1.023
2025-04-29,ORCHID-POT,Plant,29.99,12.0,1,7,6,0,0,0,0,1.01
2025-04-29,MIX-GREEN,Arrangement,34.99,15.0,5,5,6,0,1,0,0,1.076
2025-04-30,ROSE-12,Bouquet,24.99,10.5,8,22,15,0,5,0,0,1.025
2025-04-30,TULIP-10,Bouquet,14.99,6.2,7,12,11,0,2,0,0,0.979
2025-04-30,LILY-5,Bouquet,19.99,8.0,6,9,9,0,2,0,0,1.043
2025-04-30,ORCHID-POT,Plant,29.99,12.0,2,6,5,0,0,0,0,0.932
2025-04-30,MIX-GREEN,Arrangement,34.99,15.0,3,7,5,0,1,0,0,1.031
2025-05-01,ROSE-12,Bouquet,24.99,10.5,10,18,11,3,4,0,0,0.967
2025-05-01,TULIP-10,Bouquet,14.99,6.2,6,15,17,0,1,0,0,1.078
2025-05-01,LILY-5,Bouquet,19.99,8.0,4,11,4,2,2,0,0,1.057
2025-05-01,ORCHID-POT,Plant,29.99,12.0,3,6,4,0,0,0,0,1.016
2025-05-01,MIX-GREEN,Arrangement,34.99,15.0,4,6,5,0,1,0,0,1.047
2025-05-02,ROSE-12,Bouquet,24.99,10.5,10,18,9,4,5,0,0,0.958
2025-05-02,TULIP-10,Bouquet,14.99,6.2,3,16,9,0,3,0,0,0.996
2025-05-02,LILY-5,Bouquet,19.99,8.0,7,6,6,0,2,0,0,0.932
2025-05-02,ORCHID-POT,Plant,29.99,12.0,5,3,4,0,0,0,0,0.923
2025-05-02,MIX-GREEN,Arrangement,34.99,15.0,4,6,6,0,1,0,0,1.06
2025-05-03,ROSE-12,Bouquet,24.99,10.5,10,23,14,0,6,0,0,1.006
2025-05-03,TULIP-10,Bouquet,14.99,6.2,7,0,7,0,0,0,0,1.06
2025-05-03,LILY-5,Bouquet,19.99,8.0,5,12,9,0,2,0,0,1.049
2025-05-03,ORCHID-POT,Plant,29.99,12.0,4,5,7,0,0,0,0,0.954
2025-05-03,MIX-GREEN,Arrangement,34.99,15.0,3,7,3,1,1,0,0,0.907
2025-05-04,ROSE-12,Bouquet,24.99,10.5,13,0,13,0,0,0,0,0.969
2025-05-04,TULIP-10,Bouquet,14.99,6.2,0,22,12,0,3,0,0,0.986
2025-05-04,LILY-5,Bouquet,19.99,8.0,6,11,4,3,3,0,0,1.034
2025-05-04,ORCHID-POT,Plant,29.99,12.0,2,7,5,0,0,0,0,0.948
2025-05-04,MIX-GREEN,Arrangement,34.99,15.0,5,7,7,0,1,0,0,1.099
2025-05-05,ROSE-12,Bouquet,24.99,10.5,0,0,0,0,0,0,0,0.967
2025-05-05,TULIP-10,Bouquet,14.99,6.2,7,12,14,0,2,0,0,0.976
2025-05-05,LILY-5,Bouquet,19.99,8.0,7,6,7,0,2,0,0,0.912
2025-05-05,ORCHID-POT,Plant,29.99,12.0,4,4,1,1,0,0,0,0.924
2025-05-05,MIX-GREEN,Arrangement,34.99,15.0,4,6,8,0,0,0,0,1.049
2025-05-06,ROSE-12,Bouquet,24.99,10.5,0,27,12,0,5,0,0,0.935
2025-05-06,TULIP-10,Bouquet,14.99,6.2,3,19,-16,0,2,1,0,0.904
2025-05-06,LILY-5,Bouquet,19.99,8.0,4,10,5,2,2,0,0,0.985
2025-05-06,ORCHID-POT,Plant,29.99,12.0,6,0,5,0,0,1,0,0.919
2025-05-06,MIX-GREEN,Arrangement,34.99,15.0,2,7,6,0,1,0,0,0.908
2025-05-07,ROSE-12,Bouquet,24.99,10.5,10,18,19,0,3,0,0,0.966
2025-05-07,TULIP-10,Bouquet,14.99,6.2,4,19,4,4,5,1,0,0.958
2025-05-07,LILY-5,Bouquet,19.99,8.0,5,10,6,0,2,0,0,1.062
2025-05-07,ORCHID-POT,Plant,29.99,12.0,1,9,4,1,0,1,0,0.917
2025-05-07,MIX-GREEN,Arrangement,34.99,15.0,2,7,5,0,1,0,0,0.913
2025-05-08,ROSE-12,Bouquet,24.99,10.5,6,105,29,16,20,0,1,1.028
2025-05-08,TULIP-10,Bouquet,14.99,6.2,10,86,38,12,14,1,1,1.069
2025-05-08,LILY-5,Bouquet,19.99,8.0,7,52,14,9,9,0,1,1.096
2025-05-08,ORCHID-POT,Plant,29.99,12.0,5,31,11,5,0,1,1,0.917
2025-05-08,MIX-GREEN,Arrangement,34.99,15.0,3,32,15,4,4,0,1,0.982
2025-05-09,ROSE-12,Bouquet,24.99,10.5,46,70,36,16,20,0,1,1.073
2025-05-09,TULIP-10,Bouquet,14.99,6.2,32,50,24,12,14,1,1,0.913
2025-05-09,LILY-5,Bouquet,19.99,8.0,27,27,12,8,9,0,1,1.007
2025-05-09,ORCHID-POT,Plant,29.99,12.0,20,21,11,6,0,1,1,1.045
2025-05-09,MIX-GREEN,Arrangement,34.99,15.0,12,27,9,6,5,0,1,1.091
2025-05-10,ROSE-12,Bouquet,24.99,10.5,44,72,31,17,21,0,1,0.938
2025-05-10,TULIP-10,Bouquet,14.99,6.2,32,74,38,14,17,1,1,1.022
2025-05-10,LILY-5,Bouquet,19.99,8.0,25,42,26,8,8,0,1,1.084
2025-05-10,ORCHID-POT,Plant,29.99,12.0,24,21,9,7,0,1,1,0.985
2025-05-10,MIX-GREEN,Arrangement,34.99,15.0,19,18,19,4,3,0,1,0.901
2025-05-11,ROSE-12,Bouquet,24.99,10.5,47,73,41,16,19,0,1,0.968
2025-05-11,TULIP-10,Bouquet,14.99,6.2,37,69,34,14,18,1,1,1.02
2025-05-11,LILY-5,Bouquet,19.99,8.0,25,43,22,9,9,0,1,1.096
2025-05-11,ORCHID-POT,Plant,29.99,12.0,29,16,13,6,0,1,1,0.985
2025-05-11,MIX-GREEN,Arrangement,34.99,15.0,11,27,13,5,4,0,1,0.907
2025-05-12,ROSE-12,Bouquet,24.99,10.5,44,57,38,13,15,0,1,0.94
2025-05-12,TULIP-10,Bouquet,14.99,6.2,40,52,33,12,14,1,1,1.025
2025-05-12,LILY-5,Bouquet,19.99,8.0,28,23,17,7,7,0,1,0.939
2025-05-12,ORCHID-POT,Plant,29.99,12.0,26,16,9,7,0,1,1,1.058
2025-05-12,MIX-GREEN,Arrangement,34.99,15.0,16,20,12,5,4,0,1,1.001
2025-05-13,ROSE-12,Bouquet,24.99,10.5,35,65,37,13,15,0,1,0.929
2025-05-13,TULIP-10,Bouquet,14.99,6.2,33,32,27,8,9,0,1,0.906
2025-05-13,LILY-5,Bouquet,19.99,8.0,20,33,19,7,7,0,1,0.976
2025-05-13,ORCHID-POT,Plant,29.99,12.0,26,6,13,4,0,0,1,1.007
2025-05-13,MIX-GREEN,Arrangement,34.99,15.0,15,21,9,5,5,0,1,0.989
2025-05-14,ROSE-12,Bouquet,24.99,10.5,35,73,27,16,20,0,1,1.002
2025-05-14,TULIP-10,Bouquet,14.99,6.2,21,50,23,10,12,0,1,0.99
2025-05-14,LILY-5,Bouquet,19.99,8.0,20,37,15,8,9,0,1,1.064
2025-05-14,ORCHID-POT,Plant,29.99,12.0,15,16,11,4,0,0,1,0.984
2025-05-14,MIX-GREEN,Arrangement,34.99,15.0,17,16,14,4,3,0,1,0.907
2025-05-15,ROSE-12,Bouquet,24.99,10.5,45,0,14,6,8,0,0,1.088
2025-05-15,TULIP-10,Bouquet,14.99,6.2,26,0,9,3,4,0,0,0.986
2025-05-15,LILY-5,Bouquet,19.99,8.0,25,0,4,4,4,0,0,0.991
2025-05-15,ORCHID-POT,Plant,29.99,12.0,16,0,1,3,0,0,0,0.944
2025-05-15,MIX-GREEN,Arrangement,34.99,15.0,12,0,3,2,2,0,0,1.045
2025-05-16,ROSE-12,Bouquet,24.99,10.5,17,10,12,0,5,0,0,0.954
2025-05-16,TULIP-10,Bouquet,14.99,6.2,10,9,17,0,1,0,0,1.012
2025-05-16,LILY-5,Bouquet,19.99,8.0,13,0,9,0,1,0,0,0.918
2025-05-16,ORCHID-POT,Plant,29.99,12.0,12,0,5,1,0,0,0,1.041
2025-05-16,MIX-GREEN,Arrangement,34.99,,5,4,6,0,1,0,0,0.937
2025-05-17,ROSE-12,Bouquet,24.99,10.5,10,25,16,0,6,0,0,1.049
2025-05-17,TULIP-10,Bouquet,14.99,6.2,1,20,10,0,3,0,0,0.93
2025-05-17,LILY-5,Bouquet,19.99,8.0,3,15,15,0,1,0,0,1.091
2025-05-17,ORCHID-POT,Plant,29.99,12.0,6,4,6,0,0,0,0,1.074
2025-05-17,MIX-GREEN,Arrangement,34.99,15.0,2,9,5,0,1,0,0,1.041
2025-05-18,ROSE-12,Bouquet,24.99,10.5,13,23,20,0,5,0,0,1.074
2025-05-18,TULIP-10,Bouquet,14.99,6.2,8,16,9,3,4,0,0,1.075
2025-05-18,LILY-5,Bouquet,19.99,8.0,2,14,7,0,2,0,0,0.94
2025-05-18,ORCHID-POT,Plant,29.99,12.0,4,6,2,2,0,0,0,1.063
2025-05-18,MIX-GREEN,Arrangement,34.99,15.0,5,5,5,0,1,0,0,0.939
2025-05-19,ROSE-12,Bouquet,24.99,10.5,11,17,22,0,2,0,0,0.987
2025-05-19,TULIP-10,Bouquet,14.99,6.2,8,11,8,0,3,0,0,0.99
2025-05-19,LILY-5,Bouquet,19.99,8.0,7,7,6,0,2,0,0,0.979
2025-05-19,ORCHID-POT,Plant,29.99,12.0,6,2,7,0,0,0,0,1.001
2025-05-19,MIX-GREEN,Arrangement,34.99,15.0,4,6,6,0,1,0,0,1.038
2025-05-20,ROSE-12,Bouquet,24.99,10.5,4,26,15,0,5,0,0,1.049
2025-05-20,,Bouquet,14.99,6.2,8,12,7,3,3,0,0,1.043
2025-05-20,LILY-5,Bouquet,19.99,8.0,6,8,11,0,1,0,0,0.953
2025-05-20,ORCHID-POT,Plant,29.99,12.0,1,7,8,0,0,0,0,0.985
2025-05-20,MIX-GREEN,Arrangement,34.99,15.0,3,8,6,0,1,1,0,0.904
2025-05-21,ROSE-12,Bouquet,24.99,10.5,10,19,13,0,5,0,0,0.994
2025-05-21,TULIP-10,Bouquet,14.99,6.2,7,12,9,0,3,0,0,0.965
2025-05-21,LILY-5,Bouquet,19.99,8.0,2,13,8,0,2,0,0,1.05
2025-05-21,ORCHID-POT,Plant,29.99,12.0,0,8,2,1,0,0,0,0.968
2025-05-21,MIX-GREEN,Arrangement,34.99,15.0,4,7,5,0,1,1,0,0.917
2025-05-22,ROSE-12,Bouquet,24.99,10.5,11,18,15,0,4,0,0,1.017
2025-05-22,TULIP-10,Bouquet,14.99,6.2,7,11,9,0,3,0,0,0.949
2025-05-22,LILY-5,Bouquet,19.99,8.0,5,8,6,0,2,0,0,0.916
2025-05-22,ORCHID-POT,Plant,29.99,12.0,5,3,8,0,0,0,0,0.924
2025-05-22,MIX-GREEN,Arrangement,34.99,15.0,5,0,5,0,0,1,0,1.021
2025-05-23,ROSE-12,Bouquet,24.99,10.5,10,21,21,0,3,0,0,1.093
2025-05-23,TULIP-10,Bouquet,14.99,6.2,6,14,8,2,3,0,0,1.039
2025-05-23,LILY-5,Bouquet,19.99,8.0,5,0,5,0,0,0,0,0.954
2025-05-23,ORCHID-POT,Plant,29.99,12.0,0,9,4,0,0,0,0,1.043
2025-05-23,MIX-GREEN,Arrangement,34.99,15.0,0,13,4,2,2,1,0,1.07
2025-05-24,ROSE-12,Bouquet,24.99,10.5,7,23,21,0,3,0,0,0.903
2025-05-24,TULIP-10,Bouquet,14.99,6.2,7,14,12,0,3,0,0,0.94
2025-05-24,LILY-5,Bouquet,19.99,8.0,0,18,7,2,2,0,0,1.076
2025-05-24,ORCHID-POT,Plant,29.99,12.0,5,0,3,0,0,0,0,0.941
2025-05-24,MIX-GREEN,Arrangement,34.99,15.0,5,10,13,0,0,1,0,1.083
2025-05-25,ROSE-12,Bouquet,24.99,10.5,6,25,18,0,4,0,0,0.951
2025-05-25,TULIP-10,Bouquet,14.99,6.2,6,15,14,0,2,0,0,0.938
2025-05-25,LILY-5,Bouquet,19.99,8.0,7,10,7,2,2,0,0,1.002
2025-05-25,ORCHID-POT,Plant,29.99,12.0,2,8,7,0,0,0,0,1.019
2025-05-25,MIX-GREEN,Arrangement,34.99,15.0,2,13,7,0,2,1,0,1.078
2025-05-26,ROSE-12,Bouquet,24.99,10.5,9,23,10,4,6,0,0,1.096
2025-05-26,TULIP-10,Bouquet,14.99,6.2,5,13,12,0,2,0,0,0.933
2025-05-26,LILY-5,Bouquet,19.99,8.0,6,8,4,2,2,0,0,0.976
2025-05-26,ORCHID-POT,Plant,29.99,12.0,3,6,7,0,0,0,0,1.05
2025-05-26,MIX-GREEN,Arrangement,34.99,15.0,6,7,4,2,2,1,0,1.059
2025-05-27,ROSE-12,Bouquet,24.99,10.5,12,14,14,0,4,0,0,0.92
2025-05-27,TULIP-10,Bouquet,14.99,6.2,4,16,8,2,3,0,0,1.038
2025-05-27,LILY-5,Bouquet,19.99,8.0,6,7,11,0,1,0,0,0.909
2025-05-27,ORCHID-POT,Plant,29.99,12.0,2,6,5,0,0,0,0,1.003
2025-05-27,MIX-GREEN,Arrangement,34.99,15.0,5,5,4,1,1,0,0,1.023
2025-05-28,ROSE-12,Bouquet,24.99,10.5,8,23,14,0,5,0,0,1.069
2025-05-28,TULIP-10,Bouquet,14.99,6.2,7,13,14,0,2,0,0,1.016
2025-05-28,LILY-5,Bouquet,19.99,8.0,1,12,4,2,2,0,0,0.934
2025-05-28,ORCHID-POT,Plant,29.99,12.0,3,5,5,0,0,0,0,0.938
2025-05-28,MIX-GREEN,Arrangement,34.99,15.0,4,6,3,1,1,0,0,1.012
2025-05-29,ROSE-12,Bouquet,24.99,10.5,12,17,14,0,5,0,0,1.024
2025-05-29,TULIP-10,Bouquet,14.99,6.2,4,16,13,0,2,0,0,1.027
2025-05-29,LILY-5,Bouquet,19.99,8.0,5,9,4,2,2,0,0,0.982
2025-05-29,ORCHID-POT,Plant,29.99,12.0,3,5,3,1,0,0,0,0.943
2025-05-29,,Arrangement,34.99,15.0,5,5,4,1,1,0,0,1.004
2025-05-30,ROSE-12,Bouquet,24.99,10.5,10,0,10,0,0,0,0,0.97
2025-05-30,TULIP-10,Bouquet,14.99,6.2,5,14,10,0,3,0,0,0.966
2025-05-30,LILY-5,Bouquet,19.99,8.0,6,9,4,2,2,0,0,1.024
2025-05-30,ORCHID-POT,Plant,29.99,12.0,4,4,6,0,0,0,0,0.903
